symbol,_J,_U
CB,3.800212226377,16.579404721956
MET,2.40938144091,7.603460686622
TRV,2.706617673186,28.702630592929
AFL,1.485539692302,3.081035123226
AIG,2.760113757575,3.626106992148
ALL,0.456775432866,1.445452428557
AJG,1.477458247242,2.513855948567
BRK.B,0.619967938377,4.271229531333
BRK.A,0.537340521475,5.270683589043
MMC,-0.354926190302,3.521520490453
WRB,2.452483862845,-7.414622263382
AON,-0.836659135454,2.67007118857
SEDG,0.935213062396,-0.688378769652
DQ,-1.827404871495,-10.20786314405
MCHP,4.44647604274,5.698478204138
MPWR,0.588625026841,2.580378428381
SWKS,0.538033577402,1.689637124791
QRVO,0.754865393973,11.976672738449
TER,2.184508001156,1.910665685488
IPHI,1.415238278046,2.446074763303
TXN,0.175839655457,4.006790577825
AVGO,-0.417899708028,1.337205430866
XLNX,1.011324719891,0.768039325116
KLAC,0.900160801358,2.312709678185
MRVL,-0.191990775669,0.93381869173
INTC,0.370092197296,-266.064139446712
NXPI,0.665542530632,1.295087569272
AMAT,1.757541877703,2.184097576393
MU,0.999404573405,1.730707109881
MXIM,0.864760166557,-51.439085327198
ADI,0.861466393881,-38.63069379123
LRCX,1.730229142205,3.463880135719
AMD,-0.234543957491,0.793903696267
TSM,0.458778937873,1.212103374035
ON,0.178450307915,6.824328160644
BLNK,22.146626850425,2.079199651691
GNRC,0.789592705374,0.171820006929
CMI,0.700579959966,-6.376877734769
TGT,-0.919571419412,1.406988265133
DLTR,-0.150936734869,-12.581444772542
DG,0.329101438008,1.358701038624
M,4.390997794459,2.03026858368
KSS,4.288370903981,1.744301657442
NRZ,0.938210400189,1.347217434376
NLY,0.744083698411,1.04438664654
RKT,-0.120324323509,17.05685079037
CRSR,,
DELL,-0.999694526165,1.37846086281
HPQ,-0.215075796184,1.770386294329
STX,0.006392688853,3.064424578709
ZBRA,4.578583261472,-90.578334426214
AAPL,0.038514090032,4.657517303534
JKS,0.67044267058,-0.011597558405
CBAT,11.332729638419,2.049571972448
CSIQ,0.215973127031,-1.711111329679
SPWR,0.760394229888,1.240898783555
IIVI,4.660386546626,2.557561464169
PLUG,2.373457548022,4.452030167016
A,0.894263982218,-3.827566565727
FSLR,0.267285635149,-598.705239317254
GLW,0.0933510616,2.457613673733
TEL,-0.032594252834,2.100972640778
QCOM,0.96476752294,3.701851180588
AVTR,0.883359027819,7.496829086244
EVRG,0.822910725061,-0.461165962757
NEE,0.195281367145,-3.425797493079
ES,0.280699233062,-0.406970271869
DTE,2.403001606664,4.860192186222
AEE,0.600013673615,0.928994344805
ETR,0.692722492092,3.190826218205
XEL,0.29749252086,-0.273314768836
PPL,0.616443217219,7.276967913734
SO,1.230262868583,-3.646546612711
EIX,1.34815983162,3.452755516208
EXC,0.15638292654,-7.817469536461
D,0.575203676914,-0.588378471764
AES,1.035685633953,6.313699829318
FE,4.059787954549,1.983474671536
