symbol,_J,_U
LNC,6.493580973975,1.72579102957
MET,4.890279407057,3.971561498534
AFL,3.922358264417,5.14928885357
AIG,4.110694537138,14.226212831126
TRV,1.176099078674,-1.434952040914
CB,2.901367766886,3.989164636853
BRK.B,1.676794575362,9.198470790639
BRK.A,2.028552221164,8.428490672274
HIG,2.970916258302,-4.816733279252
MMC,0.378068862504,1.275457163238
ALL,2.039602996269,2.773934416573
AON,0.302189802301,1.357667900533
AMBA,21.449402112261,1.646544131139
MU,5.580604193477,2.533032271242
LRCX,7.311028814275,1.524740301144
AMAT,4.196185684331,1.556279603103
AMD,2.657959908371,1.006633609881
XLNX,1.229957254981,0.618500449607
NXPI,1.959639751434,1.530670491662
INTC,0.936584659749,0.606575194786
MCHP,4.161790998672,1.322267100783
MPWR,0.755218655638,-1.361505139264
MXIM,1.672064623397,0.631397525934
ADI,2.454838513473,0.699108823219
KLAC,4.978581697289,1.779519394493
SEDG,-0.884136651341,1.575321095822
QRVO,2.145506638059,0.80381504796
AVGO,1.361027710701,1.071335005544
SWKS,0.15077775266,-2.019378197757
TXN,2.168632177811,0.935868110019
TER,4.066407182433,1.669499953887
ON,1.616949692214,0.830016311969
TSM,2.783745796292,3.329994346137
IPHI,5.306680640278,0.744982586312
MRVL,1.348642190161,1.285779159994
BLNK,22.503503207183,8.290365204968
EMR,3.014058678871,-4.535302419846
GNRC,0.20601893164,4.625089360615
CMI,1.551625027226,-0.107524138843
KSS,6.725725299424,1.566919606552
M,6.712390951602,2.841545192641
DLTR,1.4673801072,0.749167232803
DG,0.2818332298,0.085528403693
TGT,1.049458155975,2.614470390363
FIVE,5.214832774302,5.919137789234
NLY,1.787329547119,4.633383869349
RKT,1.772573702856,1.188582098668
HPQ,2.987931768842,1.662715657158
STX,2.802104992842,1.318799621021
AAPL,0.96837054063,-0.056855191581
DELL,2.844754237108,6.373215297996
ZBRA,4.437082367889,1.1473370114
CRSR,16.909400226883,-7.395859021675
SPWR,2.682391123096,2.209142020456
IIVI,6.071789326307,1.660903808981
GLW,2.220183298166,1.77613671536
TEL,1.99220494779,2.330187393081
QCOM,3.347480353349,1.881313898679
FSLR,-0.771584544164,0.656017772238
A,1.784148524966,0.567348794931
PLUG,8.880510668281,6.041993401663
JKS,1.121969704999,0.247014661916
ARRY,,
AES,1.877970512802,-0.07419142549
SO,1.123099063576,3.516308581556
DTE,1.325999015521,-0.05583326041
EXC,1.304568484959,1.072492317407
PPL,1.665522534778,-0.290806887692
FE,0.737285120364,1.220140855275
XEL,1.409257039764,6.512219110604
NEE,0.203891075501,4.33694500759
EIX,1.823143761783,-0.765844823614
D,0.544534612847,39.574573746564
ES,0.67382001588,17.477067186148
ETR,1.91210016434,5.630889867069
DUK,0.651821426539,-0.563743807509
PEG,0.150015841198,-4.345338833061
BE,4.803576329623,1.30440787905
RUN,0.6053949952,1.903030037508
FCEL,49.44771326632,2.043408821379
CPRI,7.002160081653,3.951206542343
FTCH,13.538569480066,1.549043965125
VFC,1.976741614936,-10.627098437577
TPR,4.440052906839,540.862633494614
RL,0.836747507326,2.028122768945
NKE,1.139385373893,2.482912646125
TIF,0.13632128732,1.827834220261
CROX,1.841987708751,6.913572008303
UAA,3.357811118638,-28.055805037184
LNT,0.799101937873,-9.87392766616
CMS,0.486277474673,-7.188340997447
ED,0.630987238714,6.789561387567
WEC,0.776116480546,16.105042830571
ZG,3.547061763849,-36.726978751907
Z,2.254573098763,-0.916467320227
VICI,2.133589194575,-1.279650693985
